,Data,Positive Score,Negative Score,Neutral Score,Change in SPY,predicted_change,true_change
674,9/6/22,4.677705169,17.29447132,26.91417503,-1.479980469,0.15222108,-2.140014648
675,9/7/22,5.501058996,20.07713777,39.23763746,7.019989014,0.07523045,-7.869995117
676,9/8/22,6.60398972,23.80104014,48.38601014,2.600006104,0.047918346,-7.940002441
677,9/9/22,10.13183278,22.07577646,60.61368918,6.220001221,0.2559922,-0.91998291
678,9/12/22,2.574563652,9.306094706,23.28110206,4.369995117,0.012716014,-9.649993896
679,9/13/22,3.872495592,17.9769026,34.21974534,-17.86999512,0.0845894,3.290008545
680,9/14/22,6.840290278,25.6375697,40.95463002,1.5,0.21238434,-0.33001709
681,9/15/22,8.359527469,29.55743787,43.32712343,-4.480010986,0.12182189,1.240020752
682,9/16/22,9.523752034,16.2725732,56.32589257,-4.559997559,0.48906028,-6.489990234
683,9/19/22,1.425927818,12.00739449,25.8050434,2.989990234,0.42043793,-2.849975586
684,9/20/22,5.766806304,17.91603625,34.71170008,-4.459991455,-0.056505434,-1.179992676
685,9/21/22,9.935790569,28.19068027,38.09031254,-6.699981689,0.09303577,-6.339996338
686,9/22/22,7.615762055,24.79297531,37.56371969,-3.170013428,0.13369119,-0.549987793
687,9/23/22,10.35738516,32.85172898,52.30933404,-6.269989014,0.2307908,-0.880004883
688,9/26/22,1.48623538,10.73261723,26.47856706,-3.640014648,0.12437815,-0.509979248
689,9/27/22,4.631156772,19.20723808,39.64671126,-0.929992676,0.32639948,4.480010986
690,9/28/22,5.628883779,26.80946669,36.92865556,7.149993896,-0.028296113,6.390014648
691,9/29/22,8.343892127,25.84978923,46.42940557,-7.739990234,0.44323123,-3.700012207
692,9/30/22,9.213490307,39.63991371,43.1742323,-5.610015869,0.036274593,2.25
693,10/3/22,1.204004765,12.32009521,21.61926997,9.429992676,0.32655412,-3.760009766
694,10/4/22,7.112946033,20.52184209,43.79759192,11.36001587,0.10999762,-0.129974365
695,10/5/22,8.45505482,24.01587462,42.51273721,-0.880004883,0.577932,1.769989014
696,10/6/22,6.997738838,19.29726371,37.61050859,-3.889984131,0.32186648,-5.309997559
697,10/7/22,11.0397923,25.95771921,45.40818962,-10.41000366,0.53864336,4.599975586
698,10/10/22,4.310108244,13.29803225,18.63154155,-2.770019531,0.028042011,-1.440002441
699,10/11/22,2.826692164,22.14274868,34.80806735,-2.279998779,0.06721948,7.149993896
700,10/12/22,8.996113002,21.96026716,49.65269318,-1.179992676,0.041233607,9.380004883
701,10/13/22,10.93038541,20.6746074,49.43516323,9.410003662,0.23572874,0.149993896
702,10/14/22,13.63983297,28.47471124,45.1184862,-8.339996338,0.12100717,5.320007324
703,10/17/22,4.3570306,11.34066457,22.23012814,9.190002441,0.43959117,1.589996338
704,10/18/22,4.901325881,26.32930794,36.13321513,4.309997559,0.5215928,2.820007324
705,10/19/22,9.043504357,27.27961031,36.09679329,-2.630004883,0.15163586,0.720001221
706,10/20/22,6.866319448,21.59562469,38.97839373,-3.089996338,0.7915648,-0.790008545
707,10/21/22,7.834623635,24.58281273,47.23493028,8.880004883,0.23965815,0.649993896
708,10/24/22,0.758403838,11.82153922,26.61335397,4.579986572,0.26350778,3.489990234
709,10/25/22,6.382820338,29.6854791,35.10584998,6.050018311,0.29567838,0.950012207
710,10/26/22,15.12047365,25.12487164,36.15001941,-2.900024414,0.28418714,-2.770019531
711,10/27/22,12.17913616,23.11070633,47.68103027,-2.039978027,0.036699593,-10.47000122
712,10/28/22,14.30812597,29.22405958,45.5873509,9.039978027,0.11613138,8.079986572
713,10/31/22,1.472962081,15.75112128,24.90665382,-2.809997559,0.058268167,2.600006104
714,11/1/22,6.41246599,23.03387618,36.55685535,-1.690002441,0.08062603,-1.130004883
715,11/2/22,13.59761602,26.53665161,40.25627437,-9.649993896,0.20722485,5.029998779
716,11/3/22,9.559800118,23.15159371,47.34899351,-3.859985352,0.58219767,-5.519989014
717,11/4/22,13.86595324,30.59436733,46.39774799,5.339996338,0.006916212,-0.480010986
718,11/7/22,3.291364551,6.366922796,26.4737404,3.600006104,0.42846733,-5.0
719,11/8/22,4.5874964,21.97991061,36.66716918,2.049987793,0.045536764,-4.739990234
720,11/9/22,7.556905746,17.5349187,45.04342544,-7.869995117,0.23301136,-15.25
721,11/10/22,10.83997917,25.33031353,47.20113158,20.55999756,0.016689384,0.549987793
722,11/11/22,10.0404073,36.64248595,49.23671755,3.820007324,0.14925256,-4.679992676
