,Data,Positive Score,Negative Score,Neutral Score,Change in SPY,predicted_change,true_change
392,7/23/21,8.09436962,17.17311123,41.8047623,4.480010986,0.32217997,-3.179992676
393,7/26/21,2.986265004,11.60496625,17.97111446,1.079986572,0.188752,-14.79998779
394,7/27/21,7.203399122,14.67944282,36.50636655,-2.009979248,0.22190595,-16.46002197
395,7/28/21,15.57325166,15.39622506,39.68481135,-0.180023193,0.27122894,-0.480010986
396,7/29/21,12.50214177,15.97908846,40.90630895,1.820007324,0.3690703,-3.640014648
397,7/30/21,9.735755563,21.75783587,51.33357027,-2.139984131,0.19285423,9.210021973
398,8/2/21,3.532886386,9.776806742,18.1626963,-0.920013428,0.17390192,-8.230010986
399,8/3/21,3.995524168,18.15060893,33.68671322,3.559997559,0.964918,-5.519989014
400,8/4/21,10.03176647,16.61510724,40.11020324,-2.16998291,0.16747737,-2.009979248
401,8/5/21,8.72071448,29.73024642,34.80406025,2.779998779,0.30066922,0.940002441
402,8/6/21,7.442312777,17.84205979,48.7990247,0.729980469,0.2878614,-0.549987793
403,8/9/21,2.967833072,12.06523374,18.2839244,-0.359985352,0.2430824,-4.480010986
404,8/10/21,6.228688359,22.83893669,31.73699456,0.549987793,0.23634237,2.049987793
