0,0,5.069376349449158,2020-1-2
2.945135921239853,4.538843989372253,7.734556585550308,2020-1-3
1.2978110313415527,1.5858812928199768,2.158095955848694,2020-1-6
3.8161646723747253,4.748655825853348,14.421093940734863,2020-1-7
4.0154078006744385,8.701919853687286,5.054362416267395,2020-1-8
1.0837520062923431,9.463575571775436,7.447345674037933,2020-1-9
4.63155722618103,6.550667613744736,7.245515942573547,2020-1-10
0,0,3.223964512348175,2020-1-13
5.7859272956848145,4.0096679627895355,6.953053832054138,2020-1-14
7.617188721895218,4.518093168735504,7.837251842021942,2020-1-15
3.4143917560577393,8.61797159910202,8.670059621334076,2020-1-16
5.72101753950119,5.650238186120987,12.350665152072906,2020-1-17
3.4140709042549133,1.9216784834861755,5.199185609817505,2020-1-21
0.9429482221603394,9.739542186260223,7.015367388725281,2020-1-22
2.7946497201919556,8.749780356884003,7.68931370973587,2020-1-23
4.645317643880844,12.261501133441925,7.043328791856766,2020-1-24
0.5595099329948425,0,2.8120095133781433,2020-1-27
0.6149827837944031,9.20323920249939,4.434282660484314,2020-1-28
6.347410947084427,11.520620048046112,6.706940203905106,2020-1-29
6.688447654247284,9.39798903465271,4.988162457942963,2020-1-30
6.5186426639556885,11.068974435329437,13.17204076051712,2020-1-31
0,2.4192742705345154,1.356100857257843,2020-2-3
1.7818003296852112,9.231430888175964,7.050996780395508,2020-2-4
5.648274004459381,7.130816161632538,9.89683085680008,2020-2-5
7.197225630283356,9.710344195365906,13.852644175291061,2020-2-6
7.938874900341034,12.3067125082016,9.183711647987366,2020-2-7
0.6843084692955017,2.3538142442703247,3.766549289226532,2020-2-10
5.362105011940002,4.618043124675751,16.818999230861664,2020-2-11
3.2093014121055603,6.747454285621643,8.816406846046448,2020-2-12
5.877112656831741,4.781458020210266,5.653722703456879,2020-2-13
6.723885536193848,9.60702496767044,3.977555513381958,2020-2-14
2.6728605031967163,3.2839486598968506,0.7084675431251526,2020-2-18
3.1149163842201233,7.552741318941116,3.105045199394226,2020-2-19
3.154921591281891,5.289677798748016,6.686172783374786,2020-2-20
2.0806347131729126,6.690794408321381,9.110524117946625,2020-2-21
0,3.4675020575523376,0.5857079029083252,2020-2-24
